video_id,comment_id,author_display_name,text,published_at,like_count
JENpTmMQBQY,Ugz3SUOz6tJ_1qI3z7F4AaABAg,@TaufikHikigaya,"""Ini soal hati bukan yang di yakini.""",2025-05-17T17:55:40Z,1
JENpTmMQBQY,UgwpwvQ06GVYfTLNlqp4AaABAg,@syachsegaf6221,Nada di bagian reff akhir mirip reff lagu peterpan yg judulnya dilema besar gk sih 😅 @ArielNoahOfficial,2025-05-17T17:41:20Z,1
JENpTmMQBQY,UgwP6pzN97OZQfHB9V94AaABAg,@kenzieabimanyu7522,"aku istri temannya, dia suami orang lain 😶‍🌫️",2025-05-17T17:12:37Z,1
JENpTmMQBQY,Ugz0IH6tYAlIkRtRaaR4AaABAg,@rokhimmbois9919,"wkwk jd keinget dulu,, waktu pdkt sm istri,
qt bikin perjanjian,
q harus berhenti ngerokok dan minum,
dan dia harus berjilbab,
alhamdulilah istiqomah sampe sekarang,,semoga keluarga saya dan keluarga yg baca ini,diberi umur panjang dan langgeng bersama pasangan masing2🤲🤲🤲",2025-05-17T17:00:13Z,1
JENpTmMQBQY,UgwsJGK2p0gUD6Y-i4x4AaABAg,@YuyunMaratus-r6v,8 tahun lalu .. kisahku diakhiri .. Dia katolik aku muslim.. 4 tahun bersama kukira bisa mengajaknya bersatu mengikutiku tp ternyata sebuah keyakinan tidak bisa dipatahkan begitu saja.. kami menyerah mengikuti jalan masing masing.. dan sekarang kami sama2 sudah menikah dengan orang yg satu keyakinan. Berat sih tp bagi kami agama no 1.. tidak ada yg harus dikorbankan selain perasaan kami 😭🙏🙏,2025-05-17T16:55:29Z,29
JENpTmMQBQY,UgyQ5NCyJ5zcbgMb0894AaABAg,@rujiandrops8740,"Kesini karena ""Siapa yang cinta pada Nabinya""",2025-05-17T16:43:27Z,1
JENpTmMQBQY,UgxHErbkgJ3rWKBWeMF4AaABAg,@muhammadzulfikar2948,Pantes naik daun. dari sisi naik turun vokalnya unik ini (mix). Liriknya bagus. Keren ini vokalisnya,2025-05-17T16:40:44Z,1
JENpTmMQBQY,Ugy-zqX76yZ7BMD8CsN4AaABAg,@NalszFVNKY,Ijin meramaikan mas Ling ORI aman 🙏,2025-05-17T16:37:33Z,1
JENpTmMQBQY,Ugw3PYygl_WB5JwiAZJ4AaABAg,@EagleWarhead,"Dengar lagu ini untuk tidur, malah kebaca komentar² galau madesu. Hedehh",2025-05-17T16:31:07Z,1
JENpTmMQBQY,Ugyo2N5LlkTo5dUCPIN4AaABAg,@krisna2813,Aku kesini gara2 tadi siang lupa makan siang,2025-05-17T16:25:47Z,1
