video_id,comment_id,author_display_name,text,published_at,like_count,clean_text,word_count,is_spam
z9or_nYdBe8,Ugyos6HHS8qcYt48JYt4AaABAg,@cheerstochow8755,"How are they taking these brand names and cutting out the middleman they’re stealing the brand from the brand owner and they’re not getting a cut at all off their brand?!?! That’s not illegal?, am I missing something here always stealing everybody else’s ideas.",2025-04-17T02:46:42Z,0,taking brand names cutting middleman ’ stealing brand brand owner ’ getting cut brand ’ illegal missing something always stealing everybody else ’ ideas,24,0
z9or_nYdBe8,UgxObYvjGdGJsJYgKQN4AaABAg,@horsemanhannas6870,It's not the US trade war. It's the convicted felon's trade war.,2025-04-17T02:45:44Z,0,us trade war convicted felons trade war,7,0
z9or_nYdBe8,Ugwqq-c7DxiziJWgrUt4AaABAg,@dunstant8770,Bule akan selalu menganggap orang asia lebih rendah dari mereka. SELALU dan SELAMANYA mereka akan berpikir seperti itu.,2025-04-17T02:43:50Z,0,bule menganggap orang asia rendah berpikir,6,0
z9or_nYdBe8,UgyQUBG5ogXv_WMcEmh4AaABAg,@jerryp5710,I think China does not realize that America has the advantage. The USA is the buyer. The buyer always has the advantage. China will lose this battle. It is soooo clear 😂,2025-04-17T02:40:45Z,0,think china realize america advantage usa buyer buyer always advantage china lose battle soooo clear,15,0
z9or_nYdBe8,UgyNF9EAcM8ydwDMPO94AaABAg,@SukiraB,"Zhang Weili was right when she said, ""CHINA NUMBER 1"" ❤❤❤❤❤",2025-04-17T02:38:42Z,0,zhang weili right said china number,6,0
z9or_nYdBe8,UgzvaqtZwXw2VFhpPO14AaABAg,@DiktadorHeneral123,Mostly China products are Totally Fakes why you Buy directly to china instead of Adidas they sell selling Ababis 😂😂😂,2025-04-17T02:31:22Z,0,mostly china products totally fakes buy directly china instead adidas sell selling ababis,13,0
z9or_nYdBe8,UgzlE9xQAIIdPXJneoR4AaABAg,@AntonioGaines-u3p,I’m waiting on the news about the food .Fruits are like some kind of fabric I don’t eat out and I don’t eat animals or there body fluids while all this is happening what’s wrong with the food famine is on the way 🎶,2025-04-17T02:29:20Z,1,’ waiting news food fruits like kind fabric ’ eat ’ eat animals body fluids happening ’ wrong food famine way,21,0
z9or_nYdBe8,UgyFMBlZoE3F3Hk1TiB4AaABAg,@mstie3008,Will China's not hit and back at me because my handbags cost less than $20 lol I think y'all need to be talking to the movie stars about their expensive handbags😊,2025-04-17T02:22:44Z,0,chinas hit back handbags cost less lol think yall need talking movie stars expensive handbags,15,0
z9or_nYdBe8,UgzmgL_Jov_CmEy6VIh4AaABAg,@AntonioGaines-u3p,I think that dealing directly with the people from the warehouse is a win win for me as a consumer send contact info and let’s do business I don’t like third parties deal because they need their cut take me straight to the plug 🇨🇳🐼✨,2025-04-17T02:19:11Z,1,think dealing directly people warehouse win win consumer send contact info let ’ business ’ like third parties deal need cut take straight plug,24,0
z9or_nYdBe8,UgxCQotgNtFa7yG9Byd4AaABAg,@CBSStudioPictures,Oh well. Guess I won’t be buying any of those products. Too bad for China.,2025-04-17T02:17:25Z,0,oh well guess ’ buying products bad china,8,0
z9or_nYdBe8,UgwIfD6H3N0kPSm4ngB4AaABAg,@sas2061,My bag is rs 1500 mrp and bought on discount at rs 900 ....happy and serves the purpose,2025-04-17T01:55:40Z,0,bag rs mrp bought discount rs happy serves purpose,9,0
z9or_nYdBe8,UgxLsybD6AxPw46dNmx4AaABAg,@pussybell2883,IMITATION WORLD BEGAN IN ASEAN..LONG LONG TIME AGO..,2025-04-17T01:55:19Z,1,imitation world began aseanlong long time ago,7,0
z9or_nYdBe8,UgwL0nI5oVm3DuR7RWV4AaABAg,@freezonechannel8639,"Trump says : "" They kiss my ass for negotiation.""  They = 75 nations include India. So India also kiss trump's ass.",2025-04-17T01:54:01Z,0,trump says kiss ass negotiation nations include india india also kiss trumps ass,13,0
z9or_nYdBe8,UgyPlCoUpxkcImMm0Jx4AaABAg,@trevornorman7563,China is a far more trust partner than the septic tanks or india could ever be,2025-04-17T01:40:20Z,1,china far trust partner septic tanks india could ever,9,0
z9or_nYdBe8,UgyKvitynJrVPW1RJSh4AaABAg,@treytrey-jk4xx,This is what news is supposed to be. FACTS. Cant find that is America cuz our “reporters” are cowards!,2025-04-17T01:37:22Z,0,news supposed facts cant find america cuz “ reporters ” cowards,11,0
z9or_nYdBe8,Ugz9IpzoRt7jAz7ALnZ4AaABAg,@kirthijose,"what ever china is enemy or not one thing is always loved,  the common peoples of China are very hardworkers and chinese govt try to employee every peoples of China.
 Govt support research and development. Zero percentage support on religious activity, corporate companies are not control govt, Govt control all corporate companies...",2025-04-17T01:26:13Z,0,ever china enemy one thing always loved common peoples china hardworkers chinese govt try employee every peoples china govt support research development zero percentage support religious activity corporate companies control govt govt control corporate companies,35,0
z9or_nYdBe8,UgwU1nEv2wsVBDfCSIB4AaABAg,@AngeloAbejar-x8p,"I don't like product of china,it is low quality not long lasting",2025-04-17T01:25:54Z,0,dont like product chinait low quality long lasting,8,0
z9or_nYdBe8,UgwxVsukGv77uymZmkl4AaABAg,@DavidDerr-xs5xe,Ya see China greed is setting them free an to think how all them jobs there the leader shutting down because of greed if they can be like other countries they would still have jobs we have presus metals here pay has lithium it has iron ore it has lime it has Coal Sulfur so what makes them any better,2025-04-17T01:24:04Z,0,ya see china greed setting free think jobs leader shutting greed like countries would still jobs presus metals pay lithium iron ore lime coal sulfur makes better,27,0
z9or_nYdBe8,UgzlzMfKzNblPnyXxKV4AaABAg,@unqualified521,God made the world. And the rest of the world is made in china,2025-04-17T01:23:12Z,0,god made world rest world made china,7,0
z9or_nYdBe8,Ugy2vRrrG7kLglCy9654AaABAg,@KingOfKings888,"Y'all are really dumb hahahahahaha ALL the chinese imports gets inspected and ALL counterweight stuff gets confiscated & destroyed by Customs Officers at the entry border. I cannot believe this woman is actually praising the chinese for their stupidity, it shows how dumb she is as well hahahahahahahahahahahahah",2025-04-17T01:23:06Z,0,yall really dumb hahahahahaha chinese imports gets inspected counterweight stuff gets confiscated destroyed customs officers entry border believe woman actually praising chinese stupidity shows dumb well hahahahahahahahahahahahah,27,0
z9or_nYdBe8,UgzrLqAmhKHIx8zpjQ14AaABAg,@kirthijose,Now india trying to lunch new astrotalk...😊 Some godi national media showing Coconut lifted into space😂😂😂,2025-04-17T01:16:12Z,0,india trying lunch new astrotalk godi national media showing coconut lifted space,12,0
z9or_nYdBe8,Ugy4C7EpVBadcCm8TxJ4AaABAg,@nm93932,"Nah.  I rather have them made elsewhere but China.  We all know that China slaves its workers in order to make everything super cheap and toxic.  It is hard to keep track of the working conditions in China, so no thanks.  Fools can fall for China's false propaganda and go buy China's fake and toxic products.  Their choice.  Just like Russia, they can tell you whatever they want and it cannot be verified.",2025-04-17T00:47:13Z,1,rather made elsewhere china know china slaves workers order make everything super cheap toxic hard keep track working conditions china thanks fools fall chinas false propaganda go buy chinas fake toxic products choice like russia tell whatever want verified,39,0
z9or_nYdBe8,UgxeetTZ9KXUmQ_I3KJ4AaABAg,@Xmangen,Berkin bag design is copy right. No china company can copy. Yes they can design a different bag but with same material and without berkin logo. Logo has price not bag.,2025-04-17T00:32:48Z,0,berkin bag design copy right china company copy yes design different bag material without berkin logo logo price bag,19,0
z9or_nYdBe8,Ugxq4-HnHGnzENMAsSB4AaABAg,@korokos3949,"At the end of the video I disagree with you. Trump never started the fight with China. China has been scroowing everyone, and no one had the guts to fight back.",2025-04-17T00:30:49Z,1,end video disagree trump never started fight china china scroowing everyone one guts fight back,15,0
z9or_nYdBe8,UgxlJcd1hEoeW93QOhV4AaABAg,@arete8338,"Now the Chinks are learning to deal with foreign trade customers on an upfront, transparent  basis. The shoe is now on the  other foot. How you crooks dealt with the US in t he past is how the rest of the world will deal with you now.",2025-04-17T00:30:43Z,0,chinks learning deal foreign trade customers upfront transparent basis shoe foot crooks dealt us past rest world deal,18,0
z9or_nYdBe8,Ugx3q4PqugtDWzjOsdx4AaABAg,@johannabrown8213,😂😂no thanks they can keep the poor quality products in China 😂😂😂,2025-04-17T00:28:14Z,0,thanks keep poor quality products china,6,0
z9or_nYdBe8,Ugx2Rv7Q8Ykh5vBsnFB4AaABAg,@korokos3949,"Now we know that China has always been fake. I cannot buy counterfeit goods any longer. Africans, it's time for us to increase the price of raw materials.",2025-04-17T00:27:41Z,0,know china always fake buy counterfeit goods longer africans time us increase price raw materials,15,0
z9or_nYdBe8,UgxT74hJGXhOEdNKlCp4AaABAg,@huyendinh8536,Yes I go shopping in the mall I saw Chinese people go take a picture of the clothes they hanging in the store to copy  the  style so they can produce the same or similar,2025-04-17T00:14:33Z,0,yes go shopping mall saw chinese people go take picture clothes hanging store copy style produce similar,17,0
z9or_nYdBe8,Ugw0Gymx2iMRtkXfTqF4AaABAg,@RVS214,"Sounda sleezy to me. If I were the brand owners I would take back the manufacturing and deem these as knockoffs.
What a way to devalue a brand.
Having had clients and colleagues get their Intellectual Property stolen by China.
All I can say.
Typical sleezy business practices. 
I would never allow this if I were a luxury house.
This is a breech of trust they are thinking of shor term survival. This is desperation 
I don't care if you think it's great.
Look up how many small businesses China has stolen IP from and then had people banned on Amazon for selling the products they designed. 
Go search how many trademarks they have on our common phrases...
Queen of Everything comes to mind",2025-04-17T00:08:11Z,0,sounda sleezy brand owners would take back manufacturing deem knockoffs way devalue brand clients colleagues get intellectual property stolen china say typical sleezy business practices would never allow luxury house breech trust thinking shor term survival desperation dont care think great look many small businesses china stolen ip people banned amazon selling products designed go search many trademarks common phrases queen everything comes mind,64,0
z9or_nYdBe8,UgyJDMgbwrWb9pDgazR4AaABAg,@thelastcry08,God created heaven and earth. The rest were made in China.,2025-04-16T23:56:59Z,1,god created heaven earth rest made china,7,0
z9or_nYdBe8,Ugw1rVDW5BkR_edOuU54AaABAg,@SargentsDad1101,We have a small man’s with penus envy running our country. What a joke.,2025-04-16T23:53:13Z,0,small man ’ penus envy running country joke,8,0
z9or_nYdBe8,UgwnN3SRo9oWJnRy3LV4AaABAg,@HowardnickNicholasKirkpatrick,Chain a look MONEY fi pay world bank,2025-04-16T23:45:15Z,0,chain look money fi pay world bank,7,0
z9or_nYdBe8,Ugzmrfn4tyvrbJlA3oZ4AaABAg,@purbocahyono2886,Cina kok di lawan... Wkwkwk tasbih yang di mekah aja itu made in China broo...,2025-04-16T23:36:27Z,0,cina lawan wkwkwk tasbih mekah aja made china broo,9,0
z9or_nYdBe8,Ugxce6OMXsnfV-ZFdbp4AaABAg,@Victoriamook,China copy cat live in your hell. We design creating pay you to get product,2025-04-16T23:32:36Z,0,china copy cat live hell design creating pay get product,10,0
z9or_nYdBe8,UgzxUnNcliHpc57Wh4d4AaABAg,@christjohn2725,"We stand with Trump. China always bullies people. 
No worries, soon her dress will made in USA.",2025-04-16T23:20:43Z,1,stand trump china always bullies people worries soon dress made usa,11,0
z9or_nYdBe8,UgyWypLpJXV5ykTqM2V4AaABAg,@georgiabrown7452,Good for China 🇨🇳 Trump does not know how to respect People-Speaking from Canada 🇨🇦,2025-04-16T23:13:00Z,0,good china trump know respect peoplespeaking canada,7,0
z9or_nYdBe8,UgyI8d0BO5FU6llTs0B4AaABAg,@deezy818n2,A lot of the media is missing the point a lot of this is being done in order to decouple from China unless trump likes the new trade terms. Each step US and china retaliate accelerates the process of decoupling.,2025-04-16T23:11:37Z,0,lot media missing point lot done order decouple china unless trump likes new trade terms step us china retaliate accelerates process decoupling,22,0
z9or_nYdBe8,UgwmBKR6McdRGAomIQR4AaABAg,@Danilo-y5j8k,"Obrigado por atualizações contínuas. Eu prefiro negociar no mercado de ações, pois é mais lucrativo. Eu ganho uma média de $ 34.500 a cada 2 semanas, embora eu mal negocie.",2025-04-16T23:04:37Z,0,obrigado por atualizações contínuas eu prefiro negociar mercado de ações pois é mais lucrativo eu ganho uma média de cada semanas embora eu mal negocie,25,0
z9or_nYdBe8,UgxAj6esXlsj6SgQ4_Z4AaABAg,@deezy818n2,I don't know but those videos are humiliating for China in my opinion.,2025-04-16T23:03:46Z,0,dont know videos humiliating china opinion,6,0
z9or_nYdBe8,UgwCe9XCpFLSfzKr10p4AaABAg,@btdada,"Comennts are so positive and rational, thank you, our India bros and sisters",2025-04-16T23:01:28Z,0,comennts positive rational thank india bros sisters,7,0
z9or_nYdBe8,Ugzf_GNQxwWSld8iJgt4AaABAg,@akal7885,"now Dr Do Little Trump , he will impose tarrif on Americantravellers into China .
next he will impose tarrif on Airline ticker into China .
and then .. there  you go "" Tony LC Sign "" will Imitate  China! China !China  🤣🤣🤣🤣🤣🤣🔥🔥🔥🔥🔥🔥",2025-04-16T22:59:52Z,1,dr little trump impose tarrif americantravellers china next impose tarrif airline ticker china go tony lc sign imitate china china china,21,0
z9or_nYdBe8,Ugyy5X5IBuxzbrc3w-54AaABAg,@gorganhorn6872,"I just bought a Birken bag for $1000 thinking it was a high quality fake of the authentic $32,000 version.

OMFG it’s from the same manufacturer of the real thing!!!!

So guess what?


ITS THE REAL THING!!!! 👏😎",2025-04-16T22:59:39Z,1,bought birken bag thinking high quality fake authentic version omfg ’ manufacturer real thing guess real thing,17,0
z9or_nYdBe8,UgyFJB2-rnbCZhV_tuR4AaABAg,@TIGREX-GAMING,"You all are hypocrite, China and Russia are always the bad ones when they hit back. Shame unto you all",2025-04-16T22:58:06Z,0,hypocrite china russia always bad ones hit back shame unto,10,0
z9or_nYdBe8,UgxQwfPpHHlQbrUJ6dN4AaABAg,@N34R4T0M4T,Maybe concentrate on your own country where the air polution is giving millions asthma and cancer and development problems in your kids before you point fingers.,2025-04-16T22:55:53Z,0,maybe concentrate country air polution giving millions asthma cancer development problems kids point fingers,14,0
z9or_nYdBe8,Ugyi-TT4rznJMUTvXrl4AaABAg,@abdullahnassor9433,I do not think they are humiliating I think it's best your channel visit the manufacturers in Europe Nd let's see if this is real 🤣,2025-04-16T22:46:13Z,0,think humiliating think best channel visit manufacturers europe nd lets see real,12,0
z9or_nYdBe8,Ugz8APQaoLvISrNhyst4AaABAg,@abdullahnassor9433,Well they are telling Americans who are paying tarrif the best way to avoid the tariff 😂,2025-04-16T22:44:31Z,1,well telling americans paying tarrif best way avoid tariff,9,0
z9or_nYdBe8,UgzZgyEFA2-ymZgE6PN4AaABAg,@sabogboy7750,Ahahaha if china did that.. Then they are indeed Stealer of Ideas and Products..,2025-04-16T22:40:24Z,0,ahahaha china indeed stealer ideas products,6,0
z9or_nYdBe8,UgwFmEDt-xY2fd090_p4AaABAg,@joserizal2868,It only proves that china is a devious country that bringing down western manufacturing is their main purpose.....it was good there is trump that try to reign them in or else EU and the US will be under their economic control in the near future....,2025-04-16T22:35:30Z,0,proves china devious country bringing western manufacturing main purposeit good trump try reign else eu us economic control near future,20,0
z9or_nYdBe8,Ugyk13U-Xz-iM6_Uacd4AaABAg,@Trektech1980,Only fools brought that silly expensive luxury junk anyway. People who know better already know better.,2025-04-16T22:13:07Z,0,fools brought silly expensive luxury junk anyway people know better already know better,13,0
z9or_nYdBe8,UgzFNQiOOTsx3xm_dBp4AaABAg,@engineersproductionclub,All top brands products made in China..... Guys this is the best time to buy,2025-04-16T22:06:47Z,0,top brands products made china guys best time buy,9,0
z9or_nYdBe8,Ugw5l3_CSIfY9osiE0h4AaABAg,@DavidMMKing,"Mr trumpet brew the trumpet the wrong way, let him enjoy the rhythm. China is the best!",2025-04-16T21:58:45Z,0,mr trumpet brew trumpet wrong way let enjoy rhythm china best,11,0
z9or_nYdBe8,UgxTsHO36Vdjt6zA25J4AaABAg,@letgo8118,We have a toddler running our country. He will bankrupt us to. SMH.,2025-04-16T21:53:01Z,1,toddler running country bankrupt us smh,6,0
z9or_nYdBe8,UgzZQM_CU-iHqifSxIl4AaABAg,@Thmalizya,In africa 98% of Chinese items are cheeper but S*ck in quality.,2025-04-16T21:28:43Z,0,africa chinese items cheeper sck quality,6,0
z9or_nYdBe8,Ugw2BFfO9iosmyfUQOB4AaABAg,@MistyNewhouse,"Sorry, I know the quality of China. They’re what us Gen X call “Kmart Fall Apart”. Enjoy your cheap luxury products.",2025-04-16T21:24:20Z,0,sorry know quality china ’ us gen x call “ kmart fall apart ” enjoy cheap luxury products,18,0
z9or_nYdBe8,Ugx4qulpIznND08Uac54AaABAg,@tazzmania9022,Moral of the story: don’t mess with China. Don’t bite the hand that feeds you.,2025-04-16T21:12:22Z,0,moral story ’ mess china ’ bite hand feeds,9,0
z9or_nYdBe8,Ugzm1a7BhwuYti0svn14AaABAg,@Thunders-g8i,"I doubt the insanely rich people who buy bags for 10,000s are unaware of the fact there is a huge mark-up. They really are willing to pay excessively for the label purely to brag about the fact they can afford it.",2025-04-16T21:01:58Z,0,doubt insanely rich people buy bags unaware fact huge markup really willing pay excessively label purely brag fact afford,19,0
z9or_nYdBe8,UgzYO0jVbBmFYKDkRD94AaABAg,@Black_beauty,Lol. Let me go back on Tiktok eh.,2025-04-16T20:59:57Z,0,lol let go back tiktok eh,6,0
z9or_nYdBe8,Ugxe_jSRw5AKPBJXaFN4AaABAg,@OttoNomicus,"Why even pay $1000 for a handbag? It's a bag with a handle and a zipper, what's the point of using exotic leather and other animal skins? What's wrong with using fake alligator skin? It would be easier to clean.",2025-04-16T20:55:57Z,0,even pay handbag bag handle zipper whats point using exotic leather animal skins whats wrong using fake alligator skin would easier clean,22,0
z9or_nYdBe8,Ugwz-gFB8iOlq2ycRwZ4AaABAg,@ronyrod6971,I’m happy Mr Trumps decision about China. They are the biggest scammers. Patriots of America don’t care about China and Chinese stuff,2025-04-16T20:55:50Z,0,’ happy mr trumps decision china biggest scammers patriots america ’ care china chinese stuff,15,0
z9or_nYdBe8,Ugwham8h3BDMsS9Y9dF4AaABAg,@margauxhung3823,"Hehehe Chinese knockoffs. All lies about Birkin. 

Birkins are handmade in France. Not made in China. I saw a Hermes executive interviewed about that and showed how Birkins are made. That’s why there’s a long wait to get one because they’re not mass-produced.",2025-04-16T20:54:18Z,0,hehehe chinese knockoffs lies birkin birkins handmade france made china saw hermes executive interviewed showed birkins made ’ ’ long wait get one ’ massproduced,25,0
z9or_nYdBe8,UgwfKYE3OCFEDk4meVF4AaABAg,@Nick-bb9tb,"From the age of 21, I never spent a dime on luxury item. Instead, equal amount of money I kept buying stocks and kept a separate account naming ""Luxury"". My Luxury portfolio is at 1.37 Million USD after 24 years.",2025-04-16T20:48:06Z,0,age never spent dime luxury item instead equal amount money kept buying stocks kept separate account naming luxury luxury portfolio million usd years,23,0
z9or_nYdBe8,UgxBmFe4JSgyFtOW2A54AaABAg,@haomen4710,Good luck to those rich people who thought buying Million dolalrs of bag is worth the value..I even knew ever since that buying those expensive bags is really not worth the price because some of the part or the whole item is made outside of their country or the materials is from another country..,2025-04-16T20:47:00Z,0,good luck rich people thought buying million dolalrs bag worth valuei even knew ever since buying expensive bags really worth price part whole item made outside country materials another country,30,0
z9or_nYdBe8,UgyzPzWTDAfC3Qp-7w14AaABAg,@infasis,"People have been tricked into thinking that owning all this designer junk matters, when so many will never own a home, raise their own children / have a stable family, a tight knit, safe community, etc. It's like we've been conditioned to buy more and more stuff/shop just to shop, and care way too much about media and entertainment to fill the void of all the normal things we'll never have.",2025-04-16T20:45:57Z,2,people tricked thinking owning designer junk matters many never home raise children stable family tight knit safe community etc like weve conditioned buy stuffshop shop care way much media entertainment fill void normal things well never,36,0
z9or_nYdBe8,UgyA1n_-XfOlDd4hFS14AaABAg,@melyaborot1707,China taking that Rare earth minerals from SEA countries not in chinas soil... to CCP SEA NATIONS WILL NEVER BELIEVE A LIAR CCP SUCH AS VIETNAM PHILIPPINES  INDONESIA  ETC...,2025-04-16T20:40:07Z,0,china taking rare earth minerals sea countries chinas soil ccp sea nations never believe liar ccp vietnam philippines indonesia etc,20,0
z9or_nYdBe8,UgzYIxy0oMDCtZPgRhB4AaABAg,@santaerikclaus,We do not need fake products in the USA. We want and can afford quality products,2025-04-16T20:39:05Z,1,need fake products usa want afford quality products,8,0
z9or_nYdBe8,Ugye1Yhdu6vMfxoe1bt4AaABAg,@vancetrading6438,The fact is “Made in China” you can’t tell the genuine from the fake. Why drop the price now? I rather buy “Made in the USA”!,2025-04-16T20:31:23Z,0,fact “ made china ” ’ tell genuine fake drop price rather buy “ made usa ”,17,0
z9or_nYdBe8,UgwvTt146bISd8aZX1t4AaABAg,@estherismond851,How can I buy some Birkenstock for cheap from China please let me know so I can effectuated the transaction i am dead serious!!!,2025-04-16T20:21:13Z,0,buy birkenstock cheap china please let know effectuated transaction dead serious,11,0
z9or_nYdBe8,UgyGK_PHL32y0IEWVyR4AaABAg,@gavhlev2853,I don’t use CHINESE MADE FOR FEW YEARS NOW. Try selling AMERICAN PRODUCTS ALL OVER THE WORLD. We still won’t buy. I HATE TARIFFS EXCEPT FOR ARROGANT CCP CHINA,2025-04-16T20:20:54Z,0,’ use chinese made years try selling american products world still ’ buy hate tariffs except arrogant ccp china,19,0
z9or_nYdBe8,Ugy_fC3znXlH9Qfbn1N4AaABAg,@Yussufay,"The fact is China has been the best partner for India... They helped India to develop Gujarat, the rail, the roads n now the electric vehicles...",2025-04-16T20:19:08Z,0,fact china best partner india helped india develop gujarat rail roads n electric vehicles,14,0
z9or_nYdBe8,UgyJjhH9iR9LOkC8bjR4AaABAg,@miguelpita3035,Birkin is assembled in France. 100%... the ones done by Chinese is countrafected,2025-04-16T20:15:20Z,0,birkin assembled france ones done chinese countrafected,7,0
z9or_nYdBe8,UgywyoKIntUhCEvMZfF4AaABAg,@F.J._Claes,"That's why the Orange wannabe dictator is also ending the de minimis exemption, which allowed people in the U.S. to purchase foreign goods valued at or under $800.00/per day free of customs duties. They wanna cut U.S. consumers direct access to Chinese manufacturers and retailers. People are gonna have to pay 3X what they used to pay for their Temu, Shein purchases and any other purchase from foreign manufacturerst/retailers.",2025-04-16T20:13:10Z,0,thats orange wannabe dictator also ending de minimis exemption allowed people us purchase foreign goods valued day free customs duties wan na cut us consumers direct access chinese manufacturers retailers people gon na pay x used pay temu shein purchases purchase foreign manufacturerstretailers,43,0
z9or_nYdBe8,Ugxp8BCex8WvANKFJiN4AaABAg,@Know_in_deep,china have always quite american think they are stupid and weak until strike back,2025-04-16T20:12:04Z,0,china always quite american think stupid weak strike back,9,0
z9or_nYdBe8,Ugz0b_NlJqelEvjWRdR4AaABAg,@roundtown1769,If this is China fighting back it's sad....weak and pathetic! Their gov't has sent the people out to BEG for financial support and why.......because they know that even though they just exposed  that name brands are really cheap....brain dead CONSUMERS will STILL WANT TO CONSUME because they are addicted to a name!,2025-04-16T19:58:27Z,0,china fighting back sadweak pathetic govt sent people beg financial support whybecause know even though exposed name brands really cheapbrain dead consumers still want consume addicted name,27,0
z9or_nYdBe8,Ugxpx-5USSjg0vNLYGR4AaABAg,@Larry-r2r,China bully the south east asia and now china learn the lesson,2025-04-16T19:52:58Z,0,china bully south east asia china learn lesson,8,0
z9or_nYdBe8,Ugy-SGqineiqlINA8_J4AaABAg,@copinonino,somewhere an Indian trader is thinking about importing from China and exporting to USA l🤣,2025-04-16T19:47:51Z,0,somewhere indian trader thinking importing china exporting usa l,9,0
z9or_nYdBe8,UgxjV5Zq5Wx2xqX6Vdt4AaABAg,@done6017,Now president Trump it's 245 percent Tarrifs imposed on all Chinese goods,2025-04-16T19:47:20Z,0,president trump percent tarrifs imposed chinese goods,7,0
z9or_nYdBe8,UgzAox1ogVJemDoIIhl4AaABAg,@8848Mt-l2v,You  Indian have no money to buy cola why you modi puppet reporter showing this😂,2025-04-16T19:39:41Z,0,indian money buy cola modi puppet reporter showing,8,0
z9or_nYdBe8,Ugwn2ERvkMTIh4po6KV4AaABAg,@ibnbattuta1304,"Total World GDP = 106T
US GDP = 28T
China + rest of world GDP = 78T
The World does not need the US",2025-04-16T19:38:52Z,0,total world gdp us gdp china rest world gdp world need us,12,0
z9or_nYdBe8,UgwAjHzqKXH02ioQqWF4AaABAg,@kazmiyoshi-koga,"Its a brand they pay,.if they knew its china brand,.they'll pass by,.everyone know all stuff are made in china,.😅",2025-04-16T19:31:36Z,0,brand payif knew china brandtheyll pass byeveryone know stuff made china,11,0
z9or_nYdBe8,Ugyvjwa8ZdtUnk0aYfp4AaABAg,@DAVIDEBRANDITALY,😂😂😂😂😂 ahahhaha i enjoy ahahha i explian many year what people dont understand😂😂😂,2025-04-16T19:26:15Z,0,ahahhaha enjoy ahahha explian many year people dont understand,9,0
z9or_nYdBe8,Ugx7ZyWcWQsHcXLUV6p4AaABAg,@noelflores7455,Yes made in china very poor quality worst,2025-04-16T19:20:15Z,0,yes made china poor quality worst,6,0
z9or_nYdBe8,UgzOeIybXDZWJrav2194AaABAg,@naseerashrafi8574,Construction equipment made in chaina and selling by US and EU brand by traders of EU and US delars.,2025-04-16T19:09:45Z,0,construction equipment made chaina selling us eu brand traders eu us delars,12,0
z9or_nYdBe8,UgxZVg12n5ES7FABjep4AaABAg,@monie2514,"No such thing as they're trying to embarrass anyone, 🥴🤬🤦🏻‍♀️👩🏻‍⚖️💰💰💯‼️📰🎥📺 like it isn't right overcharging 50,000 for a purse that you can come out of 1400 and call it a day",2025-04-16T19:08:14Z,1,thing theyre trying embarrass anyone like isnt right overcharging purse come call day,13,0
z9or_nYdBe8,UgyZIaYFX0o3lnSEbyF4AaABAg,@tebone3573,The shit so expensive here because China has tariffs on us that’s why it’s marked up here because China makes it for pennies did we all forget about the slave Muslim Uyghurs,2025-04-16T19:03:33Z,0,shit expensive china tariffs us ’ ’ marked china makes pennies forget slave muslim uyghurs,15,0
z9or_nYdBe8,Ugzly8lzYNULlLdIjL94AaABAg,@ian20662,"I take is that Trump has really GOOFED on this tarrifs ""war"" he , Trump, should stop this fight... IMO",2025-04-16T19:02:55Z,0,take trump really goofed tarrifs war trump stop fight imo,10,0
z9or_nYdBe8,Ugx_z_379EeusSF6TPZ4AaABAg,@kanbayramsey,China is certainly innovative in countering the tread offensive,2025-04-16T18:54:51Z,0,china certainly innovative countering tread offensive,6,0
z9or_nYdBe8,UgwrLo_dhXEL8lw1XW14AaABAg,@lachen7,"Whether the breakdown is accurate or not is not the issue. Poor Palki, with her green eyes, she is missing the forest for the trees once again. The point is who in earth is stupid enough, except for these with unlimited paper printed money, to pay $ 38,000 dollars for a hand bag.",2025-04-16T18:51:08Z,0,whether breakdown accurate issue poor palki green eyes missing forest trees point earth stupid enough except unlimited paper printed money pay dollars hand bag,24,0
z9or_nYdBe8,Ugwpr_E37dU3lu9fNHF4AaABAg,@Krida-Developer-i6w,"how moron the comment section is. Trump Tariff is for slows the Chinese product demand. So, the manufactures moves out, this is what happens before, Chinese economy is totally based of foreign exports damage it and their will slowdown which is already slow.",2025-04-16T18:47:43Z,0,moron comment section trump tariff slows chinese product demand manufactures moves happens chinese economy totally based foreign exports damage slowdown already slow,22,0
z9or_nYdBe8,Ugw5hRoMaT3E8NvAQyR4AaABAg,@elpecemusiq,Some of us knew this from way back. Difference? We listened.,2025-04-16T18:32:34Z,0,us knew way back difference listened,6,0
z9or_nYdBe8,Ugz6NlpTlyRQiGWhXZ14AaABAg,@ThePropertyInvestment,"The first world has looted Asia Africa, ""South America"", Asia, Africa ""South America"" wake-up. Let's walk with money in our pockets instead of garbage from them.",2025-04-16T18:21:11Z,0,first world looted asia africa south america asia africa south america wakeup lets walk money pockets instead garbage,18,0
z9or_nYdBe8,UgwAPiur8FFbTJ-rTxl4AaABAg,@GypsyIndigoBlu,"Why does everyone seem to think that the US is upset about these handbags? We know all man made materials are made in China. The companies like Gucci, LV etc should be upset. Countries like Italy and France these bags are coined by them.",2025-04-16T18:20:41Z,0,everyone seem think us upset handbags know man made materials made china companies like gucci lv etc upset countries like italy france bags coined,24,0
