video_id,comment_id,author_display_name,text,published_at,like_count
mmwuGRGLsLc,UgyKBBT_SLc7yepeqnF4AaABAg,@Shila64,konten terbaik hari ini! MINI1221,2025-05-13T10:26:15Z,0
mmwuGRGLsLc,UgyMpLX0h09Lt2nKcnV4AaABAg,@DeniseSahu-z4l,"“Yang cari hiburan + peluang cuan, wajib coba MINI1221 🎯”",2025-05-13T10:23:49Z,0
mmwuGRGLsLc,Ugw1P3yked6og2yy90B4AaABAg,@bsetyochannel6599,"trump ,, biarkan aja mau omong apa,,yg penting kris maju demi rakyat Indonesia",2025-05-13T09:29:49Z,0
mmwuGRGLsLc,Ugw6Ft6UGs_pqJTwm_p4AaABAg,@GlomeSon,"Pertahankan QRis, Pemerintah RI harus berani menolak",2025-05-13T09:25:12Z,0
mmwuGRGLsLc,Ugz_1so9HTYAVu9M3d94AaABAg,@senaid7202,11:05 kaget beneran bang ,2025-05-13T05:01:03Z,0
mmwuGRGLsLc,UgxaoO_EjWxD-NrRVRp4AaABAg,@frendysofiyan3906,"Kalo AS mau untung teruss jualan nasi uduk saja, dijamin untung😂😂😂",2025-05-13T03:57:34Z,0
mmwuGRGLsLc,UgwaMLtDenHnvQhvaiB4AaABAg,@rickyyanto6181,"*Nungguin komen yg nyalahin  arab,yaman,khiIafah,habib,HTl dan FPl...😅*",2025-05-13T00:32:33Z,0
mmwuGRGLsLc,Ugw4s5JumThZpbuZfZF4AaABAg,@noorchamid4876,"Reportase.......
 ngomongnya terlalu cepat, sulit untuk diikuti.",2025-05-12T19:56:37Z,0
mmwuGRGLsLc,UgzphdBwx49T3HgFov94AaABAg,@azizazizza3628,Yang pernah keluar negeri pasti heran.di sebagian eropa dan amerika atm cuma buat tarik saldo dan tf antar bank yg ribet .kalo di indo atm bsa buat bayar ini itu dll .dan makin mudah dengan adanya Qris dari kalangan atas sampe kang cilok kang warung kecil bsa pake Qris,2025-05-12T11:30:48Z,0
mmwuGRGLsLc,Ugxgm4ieFs2ti27Au7F4AaABAg,@NelayanamatirSungaitengkorak,Good luck INDONESIA,2025-05-12T11:28:58Z,0
mmwuGRGLsLc,UgwKKY8JikKvAil4yE14AaABAg,@NelayanamatirSungaitengkorak,"Tetap dukung QRIS ,untuk kejayaan Indonesia Lebih baik,Berkah untuk Indonesia",2025-05-12T11:28:45Z,0
mmwuGRGLsLc,Ugwd7vU9_AIQYWvgA2d4AaABAg,@NelayanamatirSungaitengkorak,"Jangan kasih Kendor,QRIS tetap mempermudah Ummat manusia",2025-05-12T10:44:26Z,0
mmwuGRGLsLc,UgzSAAnL3edkB9TbykJ4AaABAg,@hoerudin4636,"Sbnr nya Indonesia tuh gk kekurangan dengan manusia manusia dengan otak yg sngt pintar 
Cuman yg kurang di Indonesia tuh pejabat yang jujur dan tegas cuman mikirin perut dendri gk mikiran rakyat",2025-05-12T10:16:02Z,0
mmwuGRGLsLc,UgxVCSxAAd2fQAO6JoJ4AaABAg,@Quotessssz,Kok ngeri ya 😢,2025-05-12T09:41:45Z,0
mmwuGRGLsLc,UgywKujbhnuWGw0rcW14AaABAg,@ekajaya2456,QRIS harus dijaga!,2025-05-12T07:39:04Z,0
mmwuGRGLsLc,UgwIZXMu3DtpUZ5M0Gd4AaABAg,@banangradja60,"Amerika yg dibilang perkasa ternyata cuma seorang pengevut, apalagi perusahaan² disana cuma bocah pengecit yg mengandalkan ayahnya..mo dibilang semua perusahaan disana cuma bocah pengecit lgbt..!!🤔",2025-05-12T03:23:32Z,0
mmwuGRGLsLc,UgxSyQ91Lo6cEs25B354AaABAg,@Surya-gq1py,"as ini ibarat pembully di sekolah, dia kalah bersaing & bisanya pakai ancaman 😅",2025-05-12T02:30:57Z,0
mmwuGRGLsLc,UgznJZ2bFa2otZ58jt54AaABAg,@ryuziii29,Kenapa AS bisa mengatur dan selalu ikut campur negara-negara lain?,2025-05-12T01:58:28Z,1
mmwuGRGLsLc,UgzyYJ-VuTJAeM-h9r94AaABAg,@CandyEluna_ShortVideo,😂 karena buat rekening susah banget...,2025-05-12T01:44:17Z,0
mmwuGRGLsLc,UgxkeZ58iwerLbRXXTJ4AaABAg,@reymondchristian3248,👍,2025-05-11T23:37:09Z,0
mmwuGRGLsLc,UgwviRrHFKnFyYrXxeR4AaABAg,@TaufikHidayat-kw3pr,Ngeri jga ya,2025-05-11T14:44:30Z,0
mmwuGRGLsLc,UgziB4i3eUCBmIW2Mzt4AaABAg,@bacotlah5325,Hebat ya orang indonesia punya Qris naga puspa haha...,2025-05-11T14:09:32Z,0
mmwuGRGLsLc,Ugw02ZwCezw0fN26TE94AaABAg,@bacotlah5325,Bagus bang bennik itu harus di ikuti,2025-05-11T14:08:07Z,0
mmwuGRGLsLc,UgxyD761TO6CNHRnGGh4AaABAg,@RiskiSaputra-s8z,"#prabowo
#gibran
 panggil ke sini biar nambah ilmu",2025-05-11T13:12:15Z,0
